"id","locode","locationname","locationtype","country","county","municipality","wkt","lon","lat"
2452587,BRJ22,Jaguapita,Havn,BRASIL,,,,,
2332861,BRJRV,Jaguariaiva,Havn,BRASIL,,,,,
2332862,BRJPA,Joao Pessoa,Havn,BRASIL,,,,,
2462175,BRJUR,Juruti,Havn,BRASIL,,,,,
2332863,BRLDF,Lauro de Freitas,Havn,BRASIL,,,,,
2332864,BRLNH,Linhares,Havn,BRASIL,,,,,
2449173,BRMAI,Macaiba,Havn,BRASIL,,,,,
2332865,BRMCP,Macapa,Havn,BRASIL,,,,,
2332866,BRMCU,Macau,Havn,BRASIL,,,,,
2332867,BRMCZ,Maceio,Havn,BRASIL,,,POINT(-35.7237574567085 -9.68225587107013),-35.72375745670848,-9.682255871070131
2332868,BRMAO,Manaus,Havn,BRASIL,,,POINT(-60.0291519303695 -3.13710840242708),-60.02915193036949,-3.13710840242708
2452588,BRMUE,Mucuripe,Havn,BRASIL,,,,,
2332869,BRMGU,Munguba,Havn,BRASIL,,,,,
2449174,BRMUC,Murucupi,Havn,BRASIL,,,,,
2332870,BRNAT,Natal,Havn,BRASIL,,,,,
2451626,BRNVT,Navegantes,Havn,BRASIL,,,,,
2332871,BRNTR,Niteroi,Havn,BRASIL,,,POINT(-43.1162295424184 -22.8819876301328),-43.11622954241844,-22.88198763013282
2449175,BRHAR,Nova Hartz,Havn,BRASIL,,,,,
2455348,BRNVU,Nova Uniao,Havn,BRASIL,,,,,
2332872,BROUT,Outeiro,Havn,BRASIL,,,,,
2332873,BRPAR,Para,Havn,BRASIL,,,POINT(-52.588949686442 -2.17905278643594),-52.58894968644203,-2.179052786435943
2452590,BRPRJ,Parai,Havn,BRASIL,,,,,
2332874,BRPNN,Parana,Havn,BRASIL,,,,,
2455349,BRP8R,Parana,Havn,BRASIL,,,,,
2332875,BRPNG,Paranagua,Havn,BRASIL,,,POINT(-48.5095643169556 -25.5025460483356),-48.5095643169556,-25.50254604833561
2332876,BRPHB,Parnaiba,Havn,BRASIL,,,,,
2332877,BRPEC,Pecem,Havn,BRASIL,,,POINT(-38.7966904993084 -3.52696373730128),-38.7966904993084,-3.526963737301282
2332878,BRPEN,Pedras Negras,Havn,BRASIL,,,,,
2332879,BRPET,Pelotas,Havn,BRASIL,,,,,
2452591,BRPTT,Pirapitingui,Havn,BRASIL,,,,,
2332880,BRPOM,Pomerode,Havn,BRASIL,,,,,
2332881,BRPMA,Ponta da Madeira,Havn,BRASIL,,,POINT(-44.3784283063251 -2.55240930096173),-44.37842830632515,-2.552409300961727
2332882,BRPFX,Ponta do Felix/Antonina,Havn,BRASIL,,,,,
2332883,BRPOU,Ponta Ubu,Havn,BRASIL,,,,,
2330706,BRPOA,Porto Alegre,Havn,BRASIL,,,,,
2449176,BRPCB,Porto de cebedelo,Havn,BRASIL,,,,,
2332886,BRCSI,Porto de Sauipe,Havn,BRASIL,,,,,
2452592,BRPEG,Porto do Engenho da Pedra,Havn,BRASIL,,,,,
2332884,BRSPB,Port of Itaguai,Havn,BRASIL,,,,,
2332887,BRBPS,Porto Seguro,Havn,BRASIL,,,,,
2457706,BR888,Porto Trombetas,Havn,BRASIL,,,,,
2332888,BRPVH,Porto Velho,Havn,BRASIL,,,,,
2452593,BRPOI,Potim,Havn,BRASIL,,,,,
2449177,BRQUI,Quixere,Havn,BRASIL,,,,,
2330755,BRREC,Recife,Havn,BRASIL,,,POINT(-34.8679525076019 -8.04618841728644),-34.86795250760188,-8.04618841728644
2462176,BRREL,Regência Terminal/Linhares,Havn,BRASIL,,,,,
2332892,BRQRZ,Resende,Havn,BRASIL,,,,,
2330745,BRRIO,Rio De Janeiro,Havn,BRASIL,,,POINT(-43.2082269979916 -22.8784109015747),-43.20822699799156,-22.87841090157474
2332894,BRRIG,Rio Grande,Havn,BRASIL,,,POINT(-52.0760767995386 -32.0400555035745),-52.07607679953861,-32.04005550357449
2332895,BRSAL,Salto Grande,Havn,BRASIL,,,,,
2330873,BRSSA,Salvador,Havn,BRASIL,,,POINT(-38.5079406780222 -12.9583978912907),-38.50794067802216,-12.95839789129066
2332897,BRSLV,Salvaterra,Havn,BRASIL,,,,,
2452594,BRCJT,Santa Catarina,Havn,BRASIL,,,,,
2455350,BRSRJ,Santa Cruz,Havn,BRASIL,,,,,
2332898,BRSAN,Santana,Havn,BRASIL,,,,,
2332899,BRPSA,Santana de Parnaiba,Havn,BRASIL,,,,,
2332900,BRSTA,Santo Antonio de Padua,Havn,BRASIL,,,,,
2332901,BRSSZ,Santos,Havn,BRASIL,,,POINT(-46.2937469519248 -23.9634360759926),-46.29374695192482,-23.96343607599264
2332902,BRSFS,Sao Francisco do Sul,Havn,BRASIL,,,,,
2450423,BRQFS,Sao Franciso do Sul,Havn,BRASIL,,,,,
2332903,BRSLZ,Sao Luis,Havn,BRASIL,,,POINT(-44.3221875663168 -2.50140857185303),-44.32218756631684,-2.501408571853033
2332904,BRSSO,Sao Sebastiao,Havn,BRASIL,,,POINT(-45.3969148657049 -23.810813756361),-45.39691486570491,-23.81081375636101
2452595,BRSOM,Sao Tome,Havn,BRASIL,,,,,
2332905,BRSVT,Sao Vicente,Havn,BRASIL,,,,,
2332906,BRSTS,Sento Se,Havn,BRASIL,,,,,
2449179,BRSTV,Sotave,Havn,BRASIL,,,,,
2332907,BRSUA,Suape,Havn,BRASIL,,,POINT(-34.9628459583352 -8.39418867888851),-34.96284595833522,-8.39418867888851
2449180,BRTPR,Taperoá,Havn,BRASIL,,,,,
2332908,BRTMO,Timbo,Havn,BRASIL,,,,,
2332909,BRTRM,Tramandai,Havn,BRASIL,,,,,
2449181,BRROA,Três Coroas,Havn,BRASIL,,,,,
2332910,BRTUB,Tubarao,Havn,BRASIL,,,POINT(-40.2422380388897 -20.2900770739521),-40.2422380388897,-20.29007707395206
2450424,BRTTE,Tubarao Terminal,Havn,BRASIL,,,,,
2332911,BRTUT,Tutoia,Havn,BRASIL,,,,,
2452596,BRPSB,Usiba Pt.,Havn,BRASIL,,,,,
2456661,BRVZC,Vera Cruz,Havn,BRASIL,,,POINT(-38.6149978383985 -12.9847345772276),-38.61499783839849,-12.98473457722759
2332912,BRVDC,Vila do Conde,Havn,BRASIL,,,POINT(-46.8671524975751 -23.5315017843139),-46.86715249757514,-23.53150178431386
2332913,BRVIX,Vitoria,Havn,BRASIL,,,POINT(-40.3385442337206 -20.3253573575003),-40.33854423372063,-20.32535735750026
2456662,BRVIT,Vitoria,Havn,BRASIL,,,,,
2328419,IO888,British Indian Ocean Territory,Land,BRITISK TERRITORIUM I INDIAHAVET,,,,,
2332806,BNBWN,Bandar Seri Begawan,Havn,BRUNEI,,,,,
2328420,BN888,Brunei Darussalam,Land,BRUNEI,,,,,
2332807,BNKUB,Kuala Belait,Havn,BRUNEI,,,,,
2332808,BNLUM,Lumut,Havn,BRUNEI,,,,,
2332809,BNMUA,Muara,Havn,BRUNEI,,,,,
2332810,BNSER,Seria,Havn,BRUNEI,,,,,
2332811,BNTAS,Tanjong Salirong,Havn,BRUNEI,,,,,
2332133,BGAKH,Akhtopol,Havn,BULGARIA,,,POINT(27.95 42.1),27.95,42.1
2332134,BGBAL,Balchik,Havn,BULGARIA,,,POINT(28.1666666666667 43.4166666666667),28.166666666666668,43.416666666666664
2328421,BG888,Bulgaria,Land,BULGARIA,,,,,
2330661,BGBOJ,Burgas,Havn,BULGARIA,,,POINT(27.4649663586038 42.4833731127376),27.46496635860385,42.48337311273763
2455338,BGVT4,Byala Cherkva,Havn,BULGARIA,,,POINT(25.3 43.2),25.3,43.2
2332772,BGBSL,Byala Slatina,Havn,BULGARIA,,,POINT(23.95 43.4666666666667),23.95,43.46666666666667
2455339,BGGUR,Gurkovo,Havn,BULGARIA,,,POINT(25.7833333333333 42.65),25.783333333333335,42.65
2456659,BG4IG,Ignatievo,Havn,BULGARIA,,,POINT(27.7666666666667 43.25),27.766666666666666,43.25
2452573,BGKUK,Kuklen,Havn,BULGARIA,,,POINT(24.7833333333333 42.0333333333333),24.783333333333335,42.03333333333333
2452574,BGMAB,Marchevo,Havn,BULGARIA,,,POINT(23.8 41.6),23.8,41.6
2332138,BGNES,Nessebar,Havn,BULGARIA,,,POINT(27.7312507274666 42.6562302728206),27.73125072746658,42.65623027282056
2332139,BGNPO,Nikopol,Havn,BULGARIA,,,POINT(24.8833333333333 43.6833333333333),24.883333333333333,43.68333333333333
2332782,BGOKH,Oryakhovo,Havn,BULGARIA,,,POINT(23.95 43.7333333333333),23.95,43.733333333333334
2449160,BGPOD,Podayva,Havn,BULGARIA,,,,,
2452575,BGXXX,RIS Inland waterways,Havn,BULGARIA,,,,,
2332141,BGRDU,Ruse,Havn,BULGARIA,,,POINT(25.9666666666667 43.85),25.966666666666665,43.85
2332142,BGSLS,Silistra,Havn,BULGARIA,,,,,
2332143,BGSOM,Somovit,Havn,BULGARIA,,,,,
2332144,BGSOZ,Sozopol,Havn,BULGARIA,,,POINT(27.7 42.4166666666667),27.7,42.416666666666664
2456660,BGS3W,Straldzha,Havn,BULGARIA,,,POINT(26.6833333333333 42.6),26.683333333333334,42.6
2332145,BGSVI,Svistov,Havn,BULGARIA,,,,,
2330624,BGVAR,Varna,Havn,BULGARIA,,,POINT(27.9139285894381 43.1944958855207),27.91392858943809,43.19449588552069
2332146,BGVAZ,Varna-zapad,Havn,BULGARIA,,,,,
2332147,BGVID,Vidin,Havn,BULGARIA,,,,,
2328422,BF888,Burkina Faso,Land,BURKINA FASO,,,,,
2456658,BFOB2,Ziniare,Havn,BURKINA FASO,,,,,
2328423,BI888,Burundi,Land,BURUNDI,,,,,
2332798,BICBK,Cibitoke,Havn,BURUNDI,,,,,
2332958,CAALK,Adlavik,Havn,CANADA,,,,,
2332959,CAAGU,Aguathuna,Havn,CANADA,,,,,
2332960,CAAAL,Alert Bay,Havn,CANADA,,,,,
2450425,CAABL,Amberly,Havn,CANADA,,,,,
2332961,CAAMH,Amherstburg,Havn,CANADA,,,,,
2332962,CAANB,Andys Bay,Havn,CANADA,,,,,
2332963,CAANZ,Anzac,Havn,CANADA,,,,,
2449186,CAAHL,Apple Hill,Havn,CANADA,,,,,
2332964,CAARB,Arctic Bay,Havn,CANADA,,,,,
2332965,CANWP,Argentia,Havn,CANADA,,,POINT(-53.9903496410002 47.2908604551948),-53.99034964100017,47.2908604551948
2332966,CAARI,Arichat,Havn,CANADA,,,,,
2332967,CAARC,Arnold''s Cove,Havn,CANADA,,,,,
2332968,CAYEK,Arviat,Havn,CANADA,,,,,
2449187,CAASQ,Asquith,Havn,CANADA,,,,,
2332969,CAALV,Atholville,Havn,CANADA,,,,,
2332970,CAAVO,Avondale,Havn,CANADA,,,,,
2332971,CAAVP,Avonport,Havn,CANADA,,,,,
2332972,CABAD,Baddeck,Havn,CANADA,,,,,
2332973,CABGT,Bagotville,Havn,CANADA,,,,,
2332974,CABCO,Baie Comeau,Havn,CANADA,,,POINT(-68.1333622599775 49.2320209397728),-68.13336225997747,49.23202093977277
2332976,CABJO,Baie-Johan-Beetz,Havn,CANADA,,,,,
2332975,CABVE,Baie Verte,Havn,CANADA,,,,,
2332977,CABLK,Baker Lake,Havn,CANADA,,,,,
2332978,CABAA,Bala,Havn,CANADA,,,,,
2332979,CABDR,Bald Rock,Havn,CANADA,,,,,
2332980,CABAM,Bamberton,Havn,CANADA,,,,,
2449188,CABCT,Bancroft,Havn,CANADA,,,,,
2452598,CANTR,Bantry,Havn,CANADA,,,,,
2332981,CABAN,Barrington,Havn,CANADA,,,,,
2332982,CABTH,Bath,Havn,CANADA,,,,,
2332983,CABAT,Bathurst,Havn,CANADA,,,POINT(-65.6266373425762 47.6582340871674),-65.62663734257623,47.65823408716737
2332984,CABBU,Bay Bulls,Havn,CANADA,,,POINT(-52.8107723555815 47.3149171475427),-52.81077235558146,47.31491714754267
2332985,CABYR,Bay Roberts,Havn,CANADA,,,POINT(-53.2732332948011 47.5860491521595),-53.27323329480112,47.58604915215947
2332987,CABST,"Bayside, Charlotte",Havn,CANADA,,,,,
2332986,CABAY,Bayside (St Roberts),Havn,CANADA,,,POINT(-67.1409489396013 45.1598880585717),-67.1409489396013,45.15988805857173
2332988,CABPO,Beach Point,Havn,CANADA,,,,,
2332989,CABCV,Beale Cove,Havn,CANADA,,,,,
2332990,CABEA,Beaver Cove,Havn,CANADA,,,,,
2332991,CABEH,Beaver Harbour,Havn,CANADA,,,,,
2332992,CABEC,Becancour,Havn,CANADA,,,POINT(-72.3792410572483 46.400488195416),-72.37924105724831,46.40048819541597
2332993,CABDF,Bedford,Havn,CANADA,,,,,
2332994,CABLC,Bella Coola,Havn,CANADA,,,,,
2332995,CABEL,Belledune,Havn,CANADA,,,POINT(-65.8435955506908 47.9100046608351),-65.84359555069081,47.91000466083513
2449189,CAEEK,Belleisle Creek,Havn,CANADA,,,,,
2332996,CABLV,Belleville,Havn,CANADA,,,,,
2332997,CABLL,Beloeil,Havn,CANADA,,,,,
2452599,CABLD,Belwood,Havn,CANADA,,,,,
2332998,CABFR,Beresford,Havn,CANADA,,,,,
2332999,CABLH,Blacks Harbour,Havn,CANADA,,,,,
2449190,CABSK,Blackstock,Havn,CANADA,,,,,
2333000,CABBY,Blind Bay,Havn,CANADA,,,,,
2333001,CABLR,Blind River,Havn,CANADA,,,,,
2333002,CABBB,Blubber Bay,Havn,CANADA,,,,,
2333003,CABOB,Bobcaygeon,Havn,CANADA,,,,,
2333004,CABOR,Borden,Havn,CANADA,,,,,
2330700,CABWD,Botwood,Havn,CANADA,,,,,
2333006,CABUE,Bouctouche,Havn,CANADA,,,,,
2452600,CABC2,Bow City,Havn,CANADA,,,,,
2449191,CABNI,Bowen I.,Havn,CANADA,,,,,
2333007,CABWV,Bowmanville,Havn,CANADA,,,,,
2333008,CABRD,Brentwood Bay,Havn,CANADA,,,,,
2333009,CABRW,Bridgewater,Havn,CANADA,,,,,
2333010,CABRI,Britannia Beach,Havn,CANADA,,,POINT(-75.8018014058765 45.3733651388675),-75.80180140587652,45.37336513886753
2333011,CABTT,Britt,Havn,CANADA,,,,,
2449192,CABKA,Brocket,Havn,CANADA,,,,,
2333012,CABCK,Brockville,Havn,CANADA,,,,,
2333013,CABKN,Brooklyn,Havn,CANADA,,,,,
2333014,CABRT,Broughton Is,Havn,CANADA,,,,,
2449193,CABUA,Bull Arm,Havn,CANADA,,,POINT(-53.9400303194387 47.8598786477126),-53.94003031943875,47.85987864771258
2333015,CABUO,Burgeo,Havn,CANADA,,,,,
2333016,CABUI,Burin,Havn,CANADA,,,,,
2449194,CABUK,Burks Falls,Havn,CANADA,,,,,
2333017,CABRL,Burlington,Havn,CANADA,,,,,
2333018,CABUS,Burnside,Havn,CANADA,,,,,
2449195,CABIN,Burrard Inlet,Havn,CANADA,,,,,
2333019,CABTF,Butterfly Bay,Havn,CANADA,,,,,
2333020,CAYCB,Cambridge Bay,Havn,CANADA,,,,,
2333022,CACBF,Campbellford,Havn,CANADA,,,,,
2333021,CACAM,Campbell River,Havn,CANADA,,,,,
2333023,CACOM,Campbellton,Havn,CANADA,,,,,
2333024,CACPB,Campobello,Havn,CANADA,,,,,
2328426,CA888,Canada,Land,CANADA,,,,,
2330491,CACPT,Canaport,Havn,CANADA,,,POINT(-65.9805666156819 45.2053823863104),-65.98056661568192,45.20538238631045
2333026,CACAH,Canso,Havn,CANADA,,,,,
2462177,CACAC,Cap-Chat,Havn,CANADA,,,,,
2333027,CACDO,Cape Dorset,Havn,CANADA,,,,,
2333028,CACPY,Cape Ray,Havn,CANADA,,,,,
2449196,CACSI,Cap-St-Ignace,Havn,CANADA,,,,,
2333029,CACAQ,Caraquet,Havn,CANADA,,,,,
2333030,CACBY,Carberry,Havn,CANADA,,,,,
2333031,CACRB,Carbonear,Havn,CANADA,,,POINT(-53.2238268907061 47.7376232194985),-53.22382689070614,47.73762321949854
2333032,CACDN,Cardinal,Havn,CANADA,,,,,
2333033,CACLT,Carleton,Havn,CANADA,,,,,
2333034,CACMV,Carmanville,Havn,CANADA,,,,,
2333035,CACAT,Catalina,Havn,CANADA,,,,,
2333036,CACHR,Chandler,Havn,CANADA,,,,,
2333037,CACIL,Change Islands,Havn,CANADA,,,,,
2333038,CAPBQ,Channel-Port aux Basques,Havn,CANADA,,,POINT(-59.141848375062 47.5800754938014),-59.14184837506203,47.58007549380143
2333039,CASKI,Charlotte (Skidegate),Havn,CANADA,,,,,
2333040,CACHA,Charlottetown,Havn,CANADA,,,,,
2452533,CARRE,Chateau-Richer,Havn,CANADA,,,,,
2333041,CACHN,Chatham,Havn,CANADA,,,POINT(-74.4766209783518 45.5986535250723),-74.47662097835183,45.5986535250723
2333042,CACHM,Chemainus,Havn,CANADA,,,,,
2333043,CACST,Chester,Havn,CANADA,,,,,
2333044,CAYCS,Chesterfield Inlet,Havn,CANADA,,,POINT(-90.7092052640163 63.3381813821126),-90.70920526401633,63.33818138211261
2452534,CACTR,Chestermere,Havn,CANADA,,,,,
2333045,CACHT,Cheticamp,Havn,CANADA,,,,,
2333046,CACHI,Chicoutimi,Havn,CANADA,,,,,
2452535,CACHV,Churchill,Havn,CANADA,,,POINT(-94.1938759625621 58.7749691668311),-94.19387596256215,58.77496916683109
2333047,CACLE,Clarenville,Havn,CANADA,,,,,
2333048,CACLC,Clarke City,Havn,CANADA,,,,,
2333049,CACLH,Clark''s Harbour,Havn,CANADA,,,,,
2333050,CACSN,Clarkson,Havn,CANADA,,,,,
2333051,CACWT,Clearwater,Havn,CANADA,,,,,
2333052,CACVA,Cleveland,Havn,CANADA,,,,,
2449197,CALLF,Clifford,Havn,CANADA,,,,,
2333053,CACLR,Clyde River,Havn,CANADA,,,,,
2333054,CACAU,Coal Harbour,Havn,CANADA,,,,,
2333055,CACBG,Cobourg,Havn,CANADA,,,,,
2333056,CACHS,Cohasset,Havn,CANADA,,,,,
2333057,CACLB,Colborne,Havn,CANADA,,,,,
